chip_id,chip_x,chip_y,tile
chip_239_364,-94.93966678180094,37.10609465417514,15SUB
chip_174_012,-122.52165001718853,38.1607794981519,10SEH
chip_257_423,-90.52108873526328,35.90483645888239,15SYV
chip_128_384,-93.16045733802741,43.743263831199954,15TVJ
chip_207_436,-89.28154503846659,38.84729322075467,16SBJ
chip_213_436,-89.31450698815244,38.48846383137234,16SBH
chip_197_423,-90.24845615816575,39.49669597210602,15SYD
chip_203_431,-89.6505819652425,39.107145066399156,16SBJ
chip_175_431,-89.50049708079993,40.78263243300415,16TBL
chip_176_431,-89.50597913862885,40.72277010414818,16TBL
chip_175_511,-83.13159342372771,40.29413182787372,17TLE
chip_115_574,-77.26456650994304,43.223408365011245,18TUN
chip_289_100,-114.13224625573729,32.668751396287846,11SQS
chip_217_358,-95.38682073483223,38.42832749321008,15STC
chip_184_392,-92.65574014482662,40.36447046288763,15TWE
chip_277_079,-115.7916385649408,33.12644033462196,01SBS
chip_279_556,-80.90044681927475,33.72471186650437,17SNT
chip_186_611,-75.52161317530572,38.59661441058624,18SVH
chip_346_380,-93.89916025634115,30.65312344164228,15RVP
chip_244_435,-89.55547219481876,36.638151996765444,16SBF
chip_230_463,-87.34346462882853,37.341910970485046,16SDG
chip_321_384,-93.57327712243587,32.156465195043715,15SVR
chip_135_432,-89.19049863437716,43.17564214048428,16TCN
chip_195_580,-78.02517053430188,38.44147827081412,17SQC
chip_099_365,-94.71933234106541,45.51767747567338,15TUL
chip_237_354,-95.70252201409745,37.23031570022459,15STB
chip_316_365,-94.9295431674796,32.478895738729165,15SUS
chip_271_389,-93.10647706480555,35.15501478459988,15SVU
chip_052_288,-101.57297341959901,48.26675418012831,13UGP
chip_145_427,-89.66037184334824,42.59641459044484,15TYH
chip_119_427,-89.51429326870256,44.15790968488368,15TYK
chip_128_508,-82.8516614481854,43.1151839135638,17TLH
chip_194_368,-94.58315851723287,39.80090624242904,15TUE
chip_278_253,-103.17425776843986,34.54979439633604,13SFU
chip_168_387,-93.01451469079046,41.33405230999641,15TVF
chip_120_433,-89.01613843443941,44.07217965505821,16TCP
chip_112_584,-76.39969496189754,43.27972895007778,18TUN
chip_277_552,-81.16630820306457,33.88124592832728,17SMT
chip_165_386,-93.08795432472883,41.515938695040354,15TVG
chip_081_321,-98.54455725080395,46.59013748664723,14TNS
chip_223_310,-99.10061789847718,38.03089528505886,14SMH
chip_314_518,-83.97645185568659,31.963351884684467,16SGA
chip_125_392,-92.48142377519733,43.90776597647386,15TWJ
chip_161_551,-79.79822686052947,40.75870035345563,17TNF
chip_312_531,-83.03711847577738,31.98015986186198,17SLR
chip_108_373,-94.04735575834935,44.96570823770584,15TVK
chip_212_456,-87.75808495602756,38.45415574174883,16SDH
chip_111_355,-95.58387854850552,44.79814178513073,14TQQ
chip_154_350,-96.00896128765663,42.209681826001685,15TTG
chip_147_479,-85.4195783955719,42.19872367191015,16TFM
chip_140_470,-86.09318193970235,42.67523036095308,16TEN
chip_321_524,-83.61650301784321,31.498064679627838,17RKQ
chip_309_413,-91.45812122258067,32.815119845638876,15SXS
chip_143_334,-97.3324191988195,42.86416032927503,14TPN
chip_296_413,-91.41283901149093,33.596761966666605,15SXT
chip_255_280,-101.27863447230406,36.03410695243008,14SKE
chip_268_283,-101.00172386813193,35.264644642237236,14SLE
chip_210_335,-97.18086242636463,38.84390262008322,14SPJ
chip_200_505,-83.86009043437791,38.85512818981679,17SKD
chip_316_512,-84.41918678325929,31.88847068156178,16SGA
chip_033_665,-68.03204469373863,46.69427239805448,19TEM
chip_060_345,-96.45553387286623,47.889394983172494,14UPU
chip_317_344,-96.43887403111665,32.42283318855323,14SQA
chip_190_505,-83.7596926568839,39.449781301837334,17SKD
chip_102_410,-90.86774092441112,45.24463085257794,15TXL
chip_281_304,-99.40354767550448,34.54026778224748,14SMD
chip_115_304,-99.90706285749904,44.500221429505544,14TMQ
chip_138_473,-85.82952873013319,42.77580167072529,16TEN
chip_189_513,-83.12436355952096,39.44601636472602,17SLD
chip_301_546,-81.86084920937792,32.508093235149424,17SMS
chip_302_546,-81.87150108048075,32.44849459873663,17SMR
chip_218_264,-102.67517230338676,38.188513881143095,13SFC
chip_322_538,-82.64205883916178,31.324103475161678,17RLQ
chip_148_471,-86.0799032569231,42.19073297043174,16TEM
chip_189_337,-97.04257180554025,40.1044610641218,14TPK
chip_143_421,-90.14362052658917,42.739551916900446,15TYH
chip_136_405,-91.43533616861414,43.21274734331035,15TXH
chip_117_328,-97.87090654076631,44.42363933548647,14TNQ
chip_162_523,-82.03322879915227,40.965036432138824,17TMF
chip_341_405,-92.1292438675146,30.907780990613144,15RWQ
chip_171_513,-82.92989487447394,40.515532094494134,17TLE
chip_101_402,-91.54820188858923,45.32935307082942,15TXL
chip_146_472,-85.98120999670988,42.3039636773346,16TEM
chip_191_333,-97.35837499295909,39.98148735720309,14TPK
chip_168_416,-90.67143834993725,41.25792083356286,15TXF
chip_065_033,-123.35881873636171,44.80097814500037,10TDQ
chip_090_306,-99.822947920173,46.01461302486668,14TMS
chip_170_594,-76.56505335028031,39.74737936560724,18TUK
chip_105_332,-97.54904068391488,45.15219097566893,14TPR
chip_299_544,-81.98197462053693,32.645069024127565,17SMS
chip_174_492,-84.62632177496533,40.49861804140764,16TFK
chip_215_280,-101.45120283772127,38.429174731210594,14SKH
chip_217_468,-86.86683315519024,38.08995551603391,16SEH
chip_241_333,-97.30391217211121,36.98375755598019,14SPF
chip_181_237,-105.02917092036908,40.26608306798451,13TDE
chip_279_298,-99.85195983014572,34.64659597538827,14SMD
chip_063_086,-119.02008438266459,45.756903381820884,11TLL
chip_206_401,-92.01168978472916,39.02531802954238,15SWD
chip_368_347,-96.21507529208755,29.34065402086559,14RQT
chip_290_447,-88.90787899329082,33.83142112707605,16SCC
chip_176_362,-95.04394638898185,40.88508688882328,15TUF
chip_275_450,-88.60386967929308,34.716720999874674,16SCD
chip_217_453,-88.02306148557568,38.17080616128613,16SDH
chip_175_272,-102.27669233407893,40.793842031472806,13TGF
chip_178_458,-87.36338236835377,40.4743236189066,16TDK
chip_225_461,-87.46164298237834,37.651332895269235,16SDG
chip_280_416,-91.13469679798955,34.54860503794824,15SXU
chip_233_337,-97.0055474854662,37.46638393782581,14SPG
chip_289_449,-88.75647646790149,33.88232747757152,16SCC
chip_062_365,-94.67496641284546,47.762019419833706,15TUN
chip_112_328,-97.87927226653242,44.72523722142735,14TNQ
chip_124_503,-83.21843865945719,43.39459063503721,17TLJ
chip_161_380,-93.56623123156658,41.76617659378363,15TVG
chip_073_328,-97.9471849740584,47.08560883642772,14TNT
chip_226_317,-98.55354805373666,37.863588674905365,14SNG
chip_181_603,-76.04988566154658,38.990886950647955,18SVJ
chip_127_431,-89.22603329256002,43.660283382266705,16TCP
chip_278_406,-91.86565418018867,34.697081898788625,15SWU
chip_118_579,-76.90700068392077,42.986996676182905,18TUN
chip_191_510,-83.37956016300123,39.351228964196494,17SKD
chip_165_526,-81.83029990475193,40.760430387524266,17TMF
chip_187_303,-99.75103103084287,40.172961453875004,14TMK
chip_255_314,-98.7207819874711,36.11995620186391,14SNF
chip_283_546,-81.6663523720948,33.57974708936108,17SMT
chip_167_381,-93.49770645544356,41.40445975757865,15TVF
chip_053_290,-101.38882528404235,48.2128929908529,13UGP
chip_310_413,-91.46156749591376,32.75495454350432,15SXS
chip_180_432,-89.44805555413677,40.47923602036489,16TBK
chip_128_335,-97.2662483386719,43.76769963524042,14TPP
chip_271_265,-102.32487205284822,35.02042063001657,13SGU
chip_288_431,-90.06657028591347,34.01730103060671,15SYT
chip_152_412,-90.92526185735231,42.23054164453698,15TXG
chip_105_369,-94.38414532484944,45.15140512390715,15TUL
chip_238_552,-80.7090972043393,36.19433767000954,17SNA
chip_224_335,-97.16742205458813,38.00460896260489,14SPH
chip_146_444,-88.27103535892016,42.46088712249008,16TCN
chip_251_258,-102.95185279813113,36.18874614684843,13SFA
chip_280_561,-80.55193101731908,33.61719758863921,17SNT
chip_111_337,-97.11537411558636,44.79414445534215,14TPQ
chip_112_428,-89.38920436613182,44.574888987658134,15TYK
chip_176_606,-75.73742081830527,39.24621642676345,18SVJ
chip_068_383,-93.09031984088595,47.37263646532895,15TVN
chip_283_448,-88.79619291065312,34.24660168404753,16SCC
chip_074_314,-99.17648912204669,47.00197472431176,14TMT
chip_105_367,-94.55519217596816,45.15335065752795,15TUL
chip_274_433,-89.85394520361106,34.84935023349876,16SBD
chip_216_302,-99.73975210206729,38.433047795406914,14SMH
chip_302_520,-83.72438802680578,32.66544658398306,17SKS
chip_166_432,-89.37003599978493,41.31735244922369,16TBL
chip_085_366,-94.6158024678415,46.36423804351652,15TUM
chip_302_549,-81.65837396711834,32.42151293534006,17SMR
chip_146_331,-97.57639393157214,42.68101581420104,14TPN
chip_133_424,-89.84301118998262,43.32854081287849,15TYJ
chip_186_341,-96.72629536607467,40.28662971896461,14TPK
chip_201_405,-91.68082587705227,39.314342333728455,15SXD
chip_129_474,-85.666738547932,43.307613338436404,16TFN
chip_052_110,-117.21002475981187,46.740792857023216,11TMM
chip_262_421,-90.69207256920389,35.61202689384639,15SYV
chip_227_271,-102.08945172272357,37.6782835425625,13SGB
chip_226_488,-85.40677116060169,37.42897527925505,16SFG
chip_123_588,-76.26274556586189,42.58276323290711,18TUN
chip_133_425,-89.75992318914534,43.324617903214865,15TYJ
chip_092_326,-98.08653722578542,45.93122817211481,14TNR
chip_163_475,-85.88464947236693,41.26961259241658,16TEL
chip_314_402,-92.26580084671102,32.543028047564995,15SWS
chip_073_321,-98.56341580872278,47.07551901582739,14TNT
chip_122_354,-95.67219174460541,44.13488828319392,14TQP
chip_091_589,-75.6213364958104,44.454128216935686,18TVQ
chip_057_090,-118.80783215108715,46.16744753331479,11TLM
chip_240_277,-101.57012869893425,36.922235400677714,14SKF
chip_161_150,-112.13997244557132,40.76663856633226,12TUL
chip_183_483,-85.4215256081755,40.02457206092001,16TFK
chip_176_273,-102.19133561598088,40.737901288385636,13TGF
chip_157_322,-98.29666243532135,42.00902895577273,14TNM
chip_148_440,-88.61172758818361,42.36015974123474,16TCM
chip_092_486,-84.29702393167567,45.44044188809736,16TGR
chip_172_326,-97.94486666809796,41.113926527953176,14TNL
chip_319_430,-90.27651706952513,32.15804807529542,15SYR
chip_232_276,-101.68254139523604,37.3976053487655,14SKG
chip_162_520,-82.2721940621361,40.99117718066884,17TLF
chip_164_402,-91.78761044602412,41.53993811198183,15TWG
chip_161_538,-80.82835399516857,40.886881544035894,17TNF
chip_169_270,-102.46969358903267,41.14506536068679,13TGF
chip_338_505,-85.0951570851667,30.618893722305053,16RFU
chip_309_545,-82.01633274791665,32.03997244648133,17SLR
chip_180_402,-91.84437019873067,40.580583665125154,15TWE
chip_132_322,-98.34710020292873,43.511978141890005,14TNP
chip_135_399,-91.93008587831095,43.28926280049131,15TWH
chip_103_329,-97.80885322959647,45.26980964586703,14TNR
chip_168_438,-88.89809498107708,41.171613711480816,16TCL
chip_302_411,-91.57884647069997,33.241808203101805,15SXS
chip_057_310,-99.58443039928274,48.026835633411146,14UMU
chip_313_535,-82.76404527332078,31.887258336751195,17SLR
chip_030_040,-123.642295641142,46.95231008147647,10TDT
chip_136_380,-93.51297228490897,43.2685551883499,15TVH
chip_156_008,-123.2123968336917,39.13022594051957,10SDJ
chip_196_415,-90.87415855960525,39.584000733659714,15SXD
chip_053_086,-119.22896069401766,46.34459779647516,11TLM
chip_152_432,-89.29013908875712,42.15607469069815,16TCM
chip_224_219,-106.09252780904498,37.59235792123737,13SCB
chip_371_347,-96.21460668825884,29.158668774868605,14RQT
chip_336_503,-85.21884737587928,30.75280826581633,16RFV
chip_218_600,-76.85970974505652,36.85583989017476,01SBA
chip_209_439,-89.05910851000833,38.7147790521845,16SCH
chip_240_448,-88.54856865625916,36.82048183678519,16SCF
chip_213_381,-93.59209866303517,38.646204252808914,15SVC
chip_135_321,-98.4241748988681,43.32993417071269,14TNP
chip_148_474,-85.83557866783943,42.17172004540422,16TEM
chip_056_115,-116.70661399603478,46.570374685177704,11TNM
chip_246_517,-83.40545975979371,36.026460838447534,17SKV
chip_123_321,-98.44993192854064,44.052405581940064,14TNP
chip_275_467,-87.3515881979852,34.6306001078531,16SDD
chip_151_414,-90.75707936778007,42.28402478640675,15TXG
chip_353_400,-92.51253633161006,30.194223362416903,15RWP
chip_065_349,-96.09844688955974,47.585703993436475,14TQT
chip_293_537,-82.41953800674231,33.06363502474654,17SLS
chip_097_475,-85.28430302100506,45.21858535269773,16TFR
chip_057_334,-97.44020963791932,48.0655040643235,14UPU
chip_059_334,-97.43750519449635,47.94363839326186,14UPU
chip_114_381,-93.37934314075477,44.5920412408228,15TVK
chip_148_346,-96.33843763728123,42.56986056373496,14TQN
chip_104_439,-88.40515478112549,45.00685078175019,16TCQ
chip_073_096,-117.9820675216441,45.31091673225917,11TML
chip_273_561,-80.46887073372986,34.03262247648948,17SNT
chip_324_508,-84.76993049019083,31.43804329963667,16RGV
chip_158_395,-92.33648742719821,41.917378673200574,15TWG
chip_222_357,-95.4667091955106,38.128924416341754,15STC
chip_151_471,-86.10544153939918,42.011468454662875,16TEM
chip_114_427,-89.48542723329979,44.45869151582731,15TYK
chip_107_338,-97.03400168470571,45.036321361726756,14TPQ
chip_321_405,-92.07096727758304,32.114127841351284,15SWR
chip_337_338,-96.85691850262377,31.213713809884357,14RPV
chip_310_471,-87.29386134480619,32.51158800732392,16SDB
chip_200_400,-92.07053844259504,39.38725342835658,15SWD
chip_316_419,-91.05185958269578,32.37583446344174,15SXR
chip_116_407,-91.18509699096394,44.410137856909316,15TXK
chip_151_396,-92.23232509137242,42.33528982908121,15TWG
chip_368_362,-95.17754527428366,29.33774682513975,15RTN
chip_187_426,-89.96229093957807,40.084088555025595,15TYE
chip_069_293,-101.04433494064847,47.25029875342054,14TLT
chip_054_107,-117.4270132713237,46.58202613933887,11TMM
chip_210_392,-92.7271940512403,38.80627972473457,15SWD
chip_158_499,-83.90872087644667,41.39978142407895,17TKF
chip_268_326,-97.79834036594112,35.35701027279142,14SPE
chip_158_489,-84.71292695528435,41.47344270691925,16TFL
chip_142_426,-89.72627607224094,42.78038758201176,15TYH
chip_228_286,-100.9331497140886,37.67055429781241,14SLG
chip_190_466,-86.81937053503628,39.712826427100964,16TEK
chip_133_555,-79.08435533220644,42.37294425231099,17TPG
chip_136_491,-84.33358233914227,42.771190746884876,16TGN
chip_184_398,-92.17722558170848,40.350901752594595,15TWE
chip_134_496,-83.90296621362049,42.85303205431515,16TGN
chip_179_396,-92.32126735403614,40.65536353681397,15TWF
chip_186_366,-94.73308231716366,40.28236404205128,15TUE
chip_086_355,-95.57435126915031,46.309985100325456,14TQS
chip_194_354,-95.69186162949599,39.808525992655206,15TTE
chip_071_297,-100.68292077727784,47.14135985184945,14TLT
chip_184_494,-84.56354609869743,39.888756565154594,16TGK
chip_126_482,-84.97636840021966,43.43305600727355,16TFP
chip_394_569,-81.25987728001135,26.723569094837266,17RMK
chip_332_293,-100.05409031354597,31.44537983440529,14RLV
chip_268_567,-79.97367194265266,34.26946656457381,17SNT
chip_181_502,-83.90417009699468,40.0080494372943,17TKE
chip_139_331,-97.58603027688524,43.101976847712656,14TPN
chip_159_539,-80.72324676077028,40.995794443664906,17TNF
chip_180_462,-87.06005519368891,40.332701071305415,16TDK
chip_166_387,-93.00942295988835,41.45406302079464,15TVF
chip_197_413,-91.03597295610481,39.530484512846044,15SXD
chip_188_393,-92.58743707117812,40.122559181750574,15TWE
chip_188_261,-103.0798478197764,39.96958117239879,13TFE
chip_285_425,-90.49291866691102,34.21903742374328,15SYT
chip_349_537,-82.97368354679806,29.714979437770555,17RLN
chip_226_300,-99.86346716490279,37.82918165813899,14SMG
chip_186_261,-103.091683673183,40.08919976382184,13TFE
chip_211_464,-87.13164899793613,38.47074752438865,16SDH
chip_057_078,-119.8174467526754,45.990962177355456,10TGS
chip_347_408,-91.9360257867196,30.537756128586196,15RWP
chip_146_503,-83.45969989604231,42.083375203739116,16TGM
chip_188_466,-86.80408713549508,39.83220430633421,16TEK
chip_055_296,-100.84277830535906,48.110802430465114,14ULU
chip_226_302,-99.70942561964462,37.83395822138607,14SMG
chip_113_385,-93.03755986896238,44.645263890210494,15TVK
chip_198_402,-91.90642496733682,39.502010068125486,15SWD
chip_115_408,-91.09624803548544,44.4672900491999,15TXK
chip_174_422,-90.21686345951362,40.877389350346014,15TYF
chip_160_536,-80.97449787872021,40.96512462178728,17TMF
chip_178_402,-91.83735896806152,40.70046412525872,15TWF
chip_169_383,-93.34031168511922,41.281179363243375,15TVF
chip_251_269,-102.12409147333382,36.23411679785504,13SGA
chip_393_571,-81.11691700457627,26.76494029259116,17RMK
chip_188_399,-92.11055148507658,40.10873693015331,15TWE
chip_250_270,-102.05359564657483,36.29783327227039,13SGA
chip_185_294,-100.47416566070846,40.269459343796605,14TLK
chip_176_385,-93.19537465805978,40.85777893933767,15TVF
chip_067_296,-100.78870606258091,47.38114796352919,14TLT
chip_187_408,-91.39174412001186,40.144529734815116,15TXE
chip_059_316,-99.04291038999607,47.91778945736543,14UMU
chip_174_256,-103.56383794940818,40.78383720642956,13TFF
chip_161_351,-95.92746726157293,41.78914454648677,14TQM
chip_057_097,-118.21644127436383,46.26696801825147,11TMM
chip_194_283,-101.30956458505348,39.696450704013415,14TKK
chip_138_443,-88.29975044896318,42.94521101837196,16TCN
chip_115_345,-96.43318231550205,44.556705580084774,14TPQ
chip_277_512,-84.07076637762525,34.218817440039444,16SGC
chip_062_346,-96.36569223202169,47.76785865101739,14UPU
chip_051_350,-96.00983460292171,48.43893318158774,14UQU
chip_132_133,-113.9167280776615,42.29821098888352,12TTM
chip_100_322,-98.41498598439726,45.44168838813475,14TNR
chip_234_439,-89.19857410432573,37.21975091480341,16SCG
chip_118_351,-95.92469220302773,44.376434836389066,14TQQ
chip_149_485,-84.9503884663756,42.03839926810401,16TFM
chip_359_415,-91.48531444055469,29.79296502167913,15RXP
chip_098_352,-95.83723987450549,45.584118303638974,14TQR
chip_120_276,-102.24626112488585,44.10899037230446,13TGJ
chip_317_541,-82.38105616761449,31.597312970842676,17SLR
chip_125_320,-98.52957634733787,43.9303501315449,14TNP
chip_179_356,-95.52755739798226,40.70778388506721,15TTF
chip_125_436,-88.79620327125389,43.75828647232448,16TCP
chip_244_580,-78.71409280000056,35.552876262584114,17SQV
chip_168_483,-85.28749049145135,40.9188059932735,16TFL
chip_102_361,-95.06586199592856,45.33914985030825,15TUL
chip_122_363,-94.91393128766775,44.13085283735081,15TUJ
chip_248_287,-100.77900798869385,36.47572524654655,14SLF
chip_180_588,-77.18621942069609,39.231760074077265,18SUJ
chip_220_443,-88.8127829514907,38.0392957694826,16SCH
chip_047_230,-106.79416773554433,48.26633334257047,13UCP
chip_343_339,-96.78266028857725,30.851707026984318,14RQV
chip_249_593,-77.8307284935904,35.11310661537943,18STD
chip_246_331,-97.45049487808912,36.68215794078063,14SPF
chip_040_094,-118.821561732246,47.22695813254796,11TLN
chip_294_447,-88.9296219067909,33.59147864518129,16SCC
chip_089_330,-97.74521142976711,46.11771923960372,14TNS
chip_132_492,-84.21073916396384,43.00253793409224,16TGN
chip_217_334,-97.25180204220895,38.42349261547549,14SPH
chip_211_329,-97.64835194678042,38.77860009662975,14SPH
chip_232_591,-77.73526139344473,36.13775581847789,18STF
chip_102_335,-97.29596061193287,45.336158219873575,14TPR
chip_167_329,-97.7101745289442,41.41747359948143,14TPL
chip_306_545,-81.98481674922078,32.21891202850021,17SMR
chip_324_545,-82.17182513741379,31.144269077993904,17RLQ
chip_237_451,-88.3027332742635,36.98551456190789,16SCF
chip_258_446,-88.80376493770855,35.75295952335989,16SCE
chip_173_595,-76.53585782056395,39.5590478312922,18SUJ
chip_146_491,-84.4338600762371,42.17457663142684,17TKG
chip_169_336,-97.1411925557737,41.30372442892757,14TPL
chip_250_445,-88.8333373069093,36.236196476508304,16SCF
chip_139_328,-97.83496507964581,43.09872830841988,14TNN
chip_344_546,-82.3049289843063,29.938491613488175,17RLP
chip_203_031,-120.52604221559703,36.78641116859763,10SGF
chip_141_490,-84.46557376213016,42.48013682850273,16TGN
chip_219_316,-98.64565945771994,38.28147891328825,14SNH
chip_151_248,-104.36601753364039,42.11971100711655,13TEG
chip_189_480,-85.70995423403859,39.68662534442576,16SFJ
chip_219_377,-93.91405170134468,38.29225199744055,15SVC
chip_112_378,-93.62951061187935,44.71743660703516,15TVK
chip_200_314,-98.84480119697906,39.416699779302704,14SNJ
chip_149_606,-75.27842273834828,40.82812996841609,18TVL
chip_102_104,-116.77328286684927,43.71316386438905,11TNJ
chip_205_377,-93.88994271123003,39.13141094040736,15SVD
chip_162_480,-85.47398519952255,41.29675595243878,16TFL
chip_250_509,-84.04044234652837,35.85026215500117,16SGE
chip_092_375,-93.84587256672143,45.93017312351238,15TVL
chip_178_605,-75.84732692027521,39.14165439311454,18SVJ
chip_107_372,-94.13095904769017,45.02729896418122,15TVK
chip_093_374,-93.93426933792865,45.871004087034876,15TVL
chip_242_430,-89.92429277576252,36.77759853237738,16SBF
chip_199_306,-99.47743482160534,39.46067548525119,14SMJ
chip_084_355,-95.57357020581372,46.431201189351846,14TQS
chip_219_351,-95.93090172546344,38.30992690166704,15STC
chip_067_120,-116.07788188907236,45.98365284871665,11TNL
chip_121_558,-78.66328452230002,43.050487614710114,17TPH
chip_139_407,-91.28166295777936,43.02658750280547,15TXH
chip_138_163,-111.40817886152934,42.257648034236894,12TVM
chip_225_456,-87.84470149111479,37.677630654875095,16SDG
chip_120_352,-95.84042017039087,44.2557638982959,14TQQ
chip_117_321,-98.4630167461044,44.414013553426855,14TNQ
chip_124_445,-88.0377053471511,43.775118101789474,16TDP
chip_047_321,-98.62668379836772,48.65863829726934,14UNU
chip_196_328,-97.7479626130289,39.67677390140239,14SPJ
chip_129_337,-97.09768549260775,43.70897203163386,14TPP
chip_067_337,-97.16111125220765,47.45919943112218,14TPT
chip_194_397,-92.28812773394864,39.75398086405139,15TWE
chip_373_354,-95.73186176860712,29.037180260025764,15RTN
chip_176_503,-83.77446175327034,40.297842196654486,17TKE
chip_167_271,-102.40003922624123,41.26890083961438,13TGF
chip_307_409,-91.74012660488744,32.94659266088616,15SXS
chip_180_505,-83.65762986445036,40.04445934024583,17TKE
chip_318_383,-93.63951728777535,32.33878808636445,15SVR
chip_119_037,-121.79876779684497,41.74333953447207,10TEM
chip_074_626,-72.22970366400435,44.938561008221406,18TYQ
chip_158_606,-75.43367941843923,40.30086644431959,18TVK
chip_203_421,-90.43360054367747,39.14470974236901,15SYD
chip_285_277,-101.3763798285128,34.225165433446215,14SKC
chip_141_404,-91.53788018430942,42.91513526239449,15TXH
chip_304_343,-96.51577727001167,33.20553217155549,14SQB
chip_176_421,-90.3067398857149,40.761218082205666,15TYF
chip_224_309,-99.17528314969341,37.968992839181574,14SMH
chip_062_347,-96.27670307117315,47.768064438940364,14UPU
chip_273_565,-80.17965249743494,33.993129060458486,17SNT
chip_182_348,-96.16875102349731,40.52855970632215,14TQK
chip_243_263,-102.61770691537681,36.68885489049362,13SGA
chip_376_348,-96.14506082274114,28.85529498720825,14RQT
chip_208_462,-87.26509119053041,38.660927066814736,16SDH
chip_194_277,-101.7831498224631,39.67546369347803,14TKK
chip_149_342,-96.66728099633667,42.50847395770356,14TPN
chip_057_349,-96.09918785267445,48.072909472236,14UQU
chip_207_400,-92.09319077373146,38.967903607924356,15SWD
chip_243_443,-88.94465317977514,36.66392966871431,16SCF
chip_265_443,-89.06634785575847,35.34728075922146,16SCE
chip_193_350,-96.00866978018497,39.868874625083684,14TQK
chip_200_356,-95.53578451594406,39.4482467133252,15STD
chip_111_340,-96.86014360345712,44.79602656075162,14TPQ
chip_098_475,-85.29392813066026,45.1585522093689,16TFR
chip_270_278,-101.36520681145085,35.128354731128866,14SKD
chip_078_305,-99.95275391848556,46.738849661681535,14TMS
chip_207_429,-89.82748582628014,38.87573593548275,16SBJ
chip_011_062,-122.2371594593519,48.4373600728146,10UEU
chip_336_505,-85.07904693144653,30.739031667044568,16RFV
chip_153_481,-85.31193804618468,41.82711243243657,16TFM
chip_197_592,-77.14142774855645,38.18526013560547,18SUH
chip_386_551,-82.37814343880825,27.369580818646558,17RLL
chip_291_255,-102.95685972610005,33.779352041364035,13SFT
chip_190_510,-83.36913092222981,39.410661520088816,17SKD
chip_246_579,-78.81454936512988,35.445607333933935,17SPV
chip_042_089,-119.20706763525274,47.0361509551456,11TLN
chip_110_413,-90.64974773789015,44.75226407780223,15TXK
chip_166_418,-90.50070469986036,41.37095110890988,15TYF
chip_198_300,-99.9532197663022,39.506530681388405,14SMJ
chip_141_330,-97.66610127162693,42.98064659496377,14TPN
chip_092_381,-93.32685748711486,45.920949827756104,15TVL
chip_172_579,-77.76047175405824,39.80692936824579,18TTK
chip_371_568,-81.08500936648166,28.11793870685455,17RMM
chip_156_392,-92.5752180275972,42.044159509735216,15TWG
chip_160_469,-86.34259075104126,41.48614675667061,16TEL
chip_320_520,-83.88922644763339,31.58895850530994,17SKR
chip_228_463,-87.3295111973122,37.46134177817372,16SDG
chip_229_603,-76.8040079768681,36.17328304934358,01SBA
chip_153_417,-90.52088256897349,42.153872410050575,16TBM
chip_331_332,-97.28721533507755,31.57189054806728,14RPV
chip_315_364,-95.0006697368472,32.53980919886102,15SUS
chip_131_503,-83.29619846081727,42.97715873577048,17TLH
chip_217_286,-100.97744247057219,38.32917502010575,14SLH
chip_093_213,-107.79622934929692,45.37136891847137,12TYR
chip_233_271,-102.06004070316325,37.319242400870124,13SGB
chip_144_411,-90.97243363076355,42.71393384624412,15TXH
chip_245_446,-88.7292683353766,36.5307469695573,16SCF
chip_080_358,-95.30946346297966,46.67269451577047,14TQS
chip_157_618,-74.48323765016622,40.201311110041,18TWK
chip_123_428,-89.45341498573401,43.91328979228055,15TYJ
chip_107_395,-92.1687813496375,44.98564642620534,15TWK
chip_073_317,-98.91545425400764,47.06851626108057,14TNT
chip_418_319,-98.07594606626564,26.275579560234952,14RNQ
chip_149_267,-102.82700993172331,42.33068085734097,13TFG
chip_194_450,-88.10681300796627,39.55999919488978,16SCJ
chip_040_113,-117.18613933704302,47.4920562155284,11TMN
chip_234_331,-97.46453077141192,37.40174949175835,14SPG
chip_227_597,-77.21794415170208,36.362345270023575,01SBA
chip_051_344,-96.54932670406886,48.43785570245369,14UPU
chip_101_496,-83.54637579272496,44.82457392502954,16TGQ
chip_053_304,-100.13554442851873,48.255665593754614,14UMU
chip_261_571,-79.5954544670153,34.64321692354958,17SPU
chip_111_332,-97.54072072985399,44.789927036569885,14TPQ
chip_168_332,-97.46592193419528,41.36045669128785,14TPL
chip_208_384,-93.34749092279763,38.94108230846249,15SVD
chip_186_414,-90.910737636014,40.186078152181956,15TXE
chip_184_488,-85.03611648536017,39.93106709017363,16TFK
chip_055_333,-97.53247967138905,48.18647097714222,14UPU
chip_195_341,-96.72085247242875,39.74686326169904,14TPK
chip_200_281,-101.44031298693169,39.330465951817494,14SKJ
chip_194_313,-98.93814459028911,39.77449967176159,14TNK
chip_234_594,-77.54253208019337,35.985410650479004,18STE
chip_218_303,-99.65611711016253,38.31556352752887,14SMH
chip_206_446,-88.49624734946758,38.86225950007605,16SCJ
chip_354_382,-93.7718227898325,30.16647878078311,15RVP
chip_119_410,-90.94515417874935,44.220097844509404,15TXK
chip_104_411,-90.79160113391522,45.12069307973312,15TXL
chip_253_283,-101.06120795386146,36.163727524192076,14SLF
chip_333_490,-86.10670808130985,31.01836425636389,16REV
chip_184_025,-121.34659347932178,37.793471016862256,10SFG
chip_073_290,-101.28913918270494,46.99774743372133,13TGN
chip_207_269,-102.34560379395135,38.86698100468642,13SGD
